gvkey,datadate,ticker,cusip,conm,saleq,revtq,cogsq,xsgaq,oiadpq,txtq,piq,atq,gross_margin,marketing_effi,roic,adj_price,rev_growth_yoy
061214,2013-12-31,ASML,N07059210,ASML HOLDING NV,2629.695,2629.695,1388.925,492.743,650.982,-6.32,669.614,15864.769,0.4718303833714556,5.3368490267746065,0.9813506678327149,93.7,0.7872364285107469
177629,2013-12-31,YGEHY,98584B202,YINGLI GREEN ENERGY HLDGS CO,630.4,630.4,553.981,175.506,-99.087,0.447,-134.987,4534.342,0.12122303299492386,3.5918999920230648,0.7364792140233873,,0.3193501196079622
022325,2013-12-31,XLNX,983919101,XILINX INC,586.816,586.816,167.197,219.886,183.549,22.055,197.932,5001.801,0.715077639328171,2.668728341049453,0.8240034799641971,45.92,0.15114552334694098
004476,2013-12-31,EXAR,300645108,EXAR CORP,30.69,30.69,14.632,15.758,-2.915,-1.405,-3.039,308.696,0.5232323232323233,1.9475821804797564,0.5157380942558628,11.79,-0.009968063485918832
003969,2013-12-31,DIOD,254543101,DIODES INC,210.993,210.993,133.482,44.4,14.398,2.828,6.279,1162.258,0.36736289829520413,4.7520945945945945,1.2602774408794475,23.56,0.29216042918297225
001327,2013-12-31,SWKS,83088M102,SKYWORKS SOLUTIONS INC,505.2,505.2,262.4,99.5,116.0,21.5,116.0,2435.4,0.4806017418844022,5.077386934673367,0.8146551724137931,28.56,0.11351113070310781
015331,2013-12-31,BTUI,056032105,BTU INTERNATIONAL INC,10.993,10.993,7.626,5.726,-2.678,0.208,-2.8,40.33,0.30628581824797596,1.9198393293747817,1.0274775510204082,3.01,-0.15968506344595634
016401,2013-12-31,CRUS,172755100,CIRRUS LOGIC INC,218.883,218.883,111.1,51.051,52.798,11.463,52.963,722.44,0.4924228925955876,4.287535993418347,0.7811247782201346,20.425,-0.29422860514682403
016597,2013-12-31,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,89.519,89.519,36.019,39.52,8.346,1.128,7.675,447.876,0.5976384901529285,2.2651568825910933,0.927606862672283,5.49,0.35892220113852
029274,2013-12-31,ATMI.1,00207R101,ATMI INC,94.844,94.844,47.46,28.67,18.714,1.805,8.193,596.22,0.4995993420775168,3.308126961981165,1.7809249690827962,,-0.05263052750392061
029386,2013-12-31,TQNT,89674K103,TRIQUINT SEMICONDUCTOR INC,267.731,267.731,146.213,76.689,18.571,-0.939,-9.674,1033.257,0.4538809476676216,3.4911264979332106,-1.7333490756700267,8.34,0.14600571010311558
010499,2013-12-31,TXN,882508104,TEXAS INSTRUMENTS INC,3029.0,3029.0,1154.0,808.0,754.0,171.0,682.0,18938.0,0.6190161769560911,3.748762376237624,0.8283683490854051,43.91,0.016784155756965458
001166,2013-12-31,ASMIY,N07045102,ASM INTERNATIONAL NV,186.763,186.763,107.181,47.601,24.259,5.104,-421.329,2137.466,0.4261122385054856,3.9235100102939016,-0.058274827286965425,,-0.5922757181342264
029722,2013-12-31,DSPG,23332B106,DSP GROUP INC,35.34,35.34,21.605,14.066,-0.331,-0.067,0.289,192.265,0.3886530843237125,2.5124413479311816,-1.4108547550915338,9.71,-0.08038200317468569
030710,2013-12-31,MTSN,577223100,MATTSON TECHNOLOGY INC,40.783,40.783,26.811,11.118,2.029,-0.592,1.92,95.923,0.3425937277787313,3.6681957186544345,1.3826085069444445,2.74,0.966393442622951
031142,2013-12-31,STM,861012102,STMICROELECTRONICS NV,2015.0,2015.0,1128.0,644.0,18.0,8.0,-26.0,9173.0,0.4401985111662531,3.12888198757764,-0.9053254437869822,8.0,-0.06799259944495839
031147,2013-12-31,MCRL,594793101,MICREL INC,60.007,60.007,26.378,25.851,4.562,-0.103,3.261,276.124,0.5604179512390222,2.3212641677304555,1.4431440078592297,9.87,-0.03733115153848632
031255,2013-12-31,TSEM,M87915274,TOWER SEMICONDUCTOR LTD,134.571,134.571,166.248,18.913,-24.79,-1.704,-31.55,705.887,-0.2353924694027688,7.115264632792259,0.743299660187713,5.84,-0.08819204943524828
031488,2013-12-31,ISSI,45812P107,INTEGRATED SILICON SOLUTION,79.123,79.123,51.692,21.815,3.537,1.643,7.089,371.292,0.34668806794484536,3.6269997707999084,0.3833034640222402,12.09,0.035654916949174886
065643,2013-12-31,FCS,303726103,FAIRCHILD SEMICONDUCTOR INTL,341.1,341.1,203.9,90.1,12.7,1.2,2.1,1796.0,0.4022280856053943,3.7857935627081023,2.5918367346938775,13.35,0.027719192527869918
065739,2013-12-31,PSEM,713831105,PERICOM SEMICONDUCTOR CORP,32.04,32.04,17.563,12.039,-0.085,-0.331,0.894,244.928,0.4518414481897628,2.661350610515824,-0.13028066803797628,8.86,0.052804521407682437
065904,2013-12-31,AMCC,03822W406,APPLIED MICRO CIRCUITS CORP,54.844,54.844,19.199,37.855,-4.717,0.201,-7.083,185.261,0.649934359273576,1.4487914410249636,0.684859256101924,13.371,0.060853417927192455
066032,2013-12-31,POWI,739276103,POWER INTEGRATIONS INC,90.412,90.412,37.275,32.126,15.107,-0.433,15.604,501.421,0.5877206565500155,2.814293718483471,0.99501465011272,27.91,0.14199823165340408
066708,2013-12-31,BRCM,111320107,BROADCOM CORP,2064.0,2064.0,933.0,815.0,209.0,13.0,181.0,11495.0,0.5479651162790697,2.532515337423313,1.0717621562223376,29.645,-0.007692307692307665
100245,2013-12-31,ATEYY,00762U200,ADVANTEST CORP,146.223,146.223,104.563,144.669,-121.386,-21.504,-250.936,1931.572,0.2849072991253086,1.0107417622296415,0.4422793366923237,,-0.23257022294999363
144115,2013-12-31,IMOS.1,G2110R114,CHIPMOS TECHNOLOGIES LTD,162.976,162.976,132.071,13.75,17.155,12.527,19.548,1093.138,0.1896291478499902,11.8528,0.31519914786681563,,-0.07102834635795197
144437,2013-12-31,PDFS,693282105,PDF SOLUTIONS INC,27.078,27.078,9.141,7.385,10.11,3.101,9.923,151.164,0.6624196764901396,3.666621530128639,0.7004495940925922,25.62,0.13701448666806626
148390,2013-12-31,FORM,346375108,FORMFACTOR INC,48.546,48.546,37.933,21.462,-17.904,0.053,-18.736,340.708,0.21861739381205456,2.2619513558848197,0.9582966725032288,6.01,0.018718260796575237
175404,2013-12-31,FSLR,336433107,FIRST SOLAR INC,768.437,768.437,517.755,104.082,85.214,-2.982,62.278,6883.502,0.32622322975077983,7.382996099229453,1.4338004322752342,54.64,-0.28518219813564694
182012,2013-12-31,GIG.2,37518Q109,GIGPEAK INC,7.838,7.838,2.701,5.509,-1.102,0.022,-1.5,47.062,0.6553967848941057,1.4227627518605919,0.7454417777777778,,-0.012970658607228236
002581,2013-12-31,CVV,126601103,CVD EQUIPMENT CORP,4.88,4.88,2.318,3.78,-1.391,-0.89,-1.445,39.142,0.525,1.291005291005291,0.36972976856120016,14.54,0.519302615193026
003158,2013-12-31,COHU,192576106,COHU INC,61.136,61.136,40.391,23.108,-5.723,-0.077,-6.655,345.423,0.33932543836691964,2.645663839362991,0.8500050294627168,10.5,0.20550538312891908
061814,2013-12-31,BESIY,073320103,BE SEMICONDUCTOR INDUSTRIES,78.041,78.041,38.407,35.014,1.366,-0.922,1.254,469.464,0.5078612524186005,2.2288513166162107,1.8902294157897281,,-0.04177154574364894
109179,2013-12-31,ARMH.1,042068106,SVF HOLDCO UK LIMITED,334.172,334.172,7.017,195.55,245.364,32.052,26.161,2715.484,0.9790018313922172,1.708882638711327,-2.1119867253366484,,0.2268280057418306
001161,2013-12-31,AMD,007903107,ADVANCED MICRO DEVICES,1589.0,1589.0,986.0,462.0,87.0,1.0,90.0,4337.0,0.37948395217117686,3.4393939393939394,0.955925925925926,3.87,0.37575757575757573
110039,2013-12-31,AMKR,031652100,AMKOR TECHNOLOGY INC,754.875,754.875,501.941,67.618,76.977,16.685,58.243,3427.298,0.33506739526411655,11.163817326747315,0.9430357281740538,6.13,0.04458414515343412
160797,2013-12-31,IKAN,45173E204,IKANOS COMMUNICATIONS INC,17.582,17.582,7.679,17.092,-8.316,0.246,-8.387,71.952,0.563246502104425,1.0286683828691785,1.0206173233999845,11.999999999999998,-0.4463757163549341
160888,2013-12-31,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,63.56,63.56,26.066,26.254,8.04,0.484,7.983,368.908,0.5898993077407174,2.4209644244686523,0.9460784362184901,34.66,0.3182892935661841
175982,2013-12-31,CSIQ,136635109,CANADIAN SOLAR INC,519.468,519.468,418.213,55.958,45.297,3.687,27.742,2453.735,0.1949205725857993,9.283176668215447,1.4157913880570063,29.82,0.7618760132683029
176261,2013-12-31,TSL.1,89628E104,TRINA SOLAR CO LTD,525.638,525.638,437.217,57.712,30.709,-1.134,14.124,2567.229,0.16821652924636346,9.107949819794843,2.348809891609382,,0.7362286001182505
176305,2013-12-31,HQCL,41135V301,HANWHA Q CELLS CO LTD,223.25,223.25,173.473,35.56,-4.962,0.462,-5.286,1463.889,0.2229652855543113,6.278121484814398,1.0207495609802606,,0.5906435248518012
176363,2013-12-31,MLNX,M51363113,MELLANOX TECHNOLOGIES LTD,105.56,105.56,27.417,74.973,-7.037,-0.34,-7.656,806.826,0.7402709359605911,1.407973537140037,0.8783293561493215,39.97,-0.13559016688776426
119275,2013-12-31,MKSI,55306N104,MKS INC,204.394,204.394,112.928,53.545,33.533,10.919,31.156,1213.018,0.44749845885887063,3.817237837333084,0.699093316655931,29.92,0.5276540404795362
176661,2013-12-31,JASO,466090206,JA SOLAR HOLDINGS CO LTD,366.292,366.292,310.196,46.639,9.457,-6.563,15.47,1962.716,0.153145577844998,7.853770449623705,0.8706555967322537,9.17,0.3312689672718021
184182,2013-12-31,JKS,47759T100,JINKOSOLAR HOLDING CO,370.195,370.195,279.25,46.339,44.606,0.09,27.381,1752.849,0.24566782371452883,7.988843091132739,1.6237311373718513,29.3,1.024040590708533
184551,2013-12-31,MXL,57776J100,MAXLINEAR INC,31.574,31.574,11.651,21.782,-2.658,0.036,-2.611,124.929,0.6309938557040603,1.4495454962813332,1.0320367780833557,10.43,0.27160692710430956
184604,2013-12-31,AOSL,G6331P104,ALPHA AND OMEGA SEMICONDUCTO,76.265,76.265,55.728,12.281,1.338,1.123,1.283,350.175,0.26928473087261523,6.209999185734061,0.1300537212750951,7.71,-0.14738171898756813
186855,2013-12-31,QSLRF,74734N107,QSOLAR LTD,0.014,0.014,1.012,1.728,-2.753,0.0,-2.768,5.235,-71.28571428571429,0.008101851851851851,0.9945809248554913,,-0.9608938547486033
186962,2013-12-31,SQNS,817323405,SEQUANS COMMUNICATIONS SA,4.994,4.994,11.381,,-8.204,0.001,-8.324,73.528,-1.2789347216659992,,0.9857022565898506,20.0,0.5955271565495208
010200,2013-12-31,SUPX.1,868532102,SUPERTEX INC,17.351,17.351,7.394,7.05,2.643,0.685,3.362,207.375,0.5738574145582387,2.4611347517730495,0.6259650940047654,,0.20719404438878453
184155,2013-12-31,DQ,23703Q203,DAQO NEW ENERGY CORP,37.174,37.174,24.104,5.164,-4.07,0.06,-8.217,610.2,0.3515898208425243,7.198683191324554,0.4989313466596091,7.26,3.2684579170972556
115751,2013-12-31,DNXWF,26817E107,DYNEX POWER INC,12.875,12.875,11.766,1.355,-1.208,-0.331,-1.324,62.677,0.08613592233009709,9.501845018450185,0.6842900302114804,,0.29657603222557904
119493,2013-12-31,PLXT,693417107,PLX TECHNOLOGY INC,25.697,25.697,10.932,13.219,1.048,0.027,0.806,77.16,0.5745806903529594,1.9439443225660036,1.25669143951382,6.58,0.09750576578115644
109258,2013-12-31,GAI,G39320117,GLOBAL-TECH ADV INNOVATIONS,20.511,20.511,18.579,3.325,-1.393,0.133,-0.371,103.344,0.09419335966066988,6.168721804511279,5.100747597009612,6.33,0.31169661699814544
008864,2013-12-31,ASYS,032332504,AMTECH SYSTEMS INC,14.772,14.772,9.614,5.013,-0.478,0.56,-0.372,106.084,0.3491741131871107,2.9467384799521246,3.21927390449763,6.96,0.5787111253606927
009954,2013-12-31,SPIR.1,848565107,SPIRE CORP,3.615,3.615,2.887,2.378,-1.795,-0.005,-1.884,16.069,0.20138312586445367,1.5201850294365014,0.9502315284370337,,-0.04541853710060728
114370,2013-12-31,IXYS,46600W106,IXYS CORP,89.348,89.348,60.881,17.922,4.436,2.665,3.217,381.055,0.3186081389622599,4.985381095859837,0.23660749269814957,12.96,0.4001755155770075
110760,2013-12-31,AXTI,00246W103,AXT INC,18.603,18.603,14.395,4.428,-1.615,-0.134,-1.322,163.822,0.22620007525667904,4.201219512195122,1.097807155069223,2.61,-0.017118402282453538
114698,2013-12-31,EMAN,29076N206,EMAGIN CORP,6.13,6.13,5.822,3.388,-3.329,5.382,-3.323,28.676,0.050244698205546494,1.8093270365997638,2.624350804979638,2.83,-0.2637521018496277
001632,2014-01-31,ADI,032654105,ANALOG DEVICES INC,628.238,628.238,191.785,226.566,182.497,23.305,175.891,6399.468,0.6947255657887615,2.7728697156678406,0.9000842904879903,48.27,0.009811391115097434
001704,2014-01-31,AMAT,038222105,APPLIED MATERIALS INC,2190.0,2190.0,1211.0,550.0,335.0,62.0,315.0,12199.0,0.44703196347031965,3.981818181818182,0.854169816074578,16.82,0.3922441195168467
015420,2014-01-31,AMBA,G037AX101,AMBARELLA INC,39.967,39.967,14.098,19.86,5.702,0.175,5.708,183.307,0.6472589886656491,2.0124370594159116,0.9683223462416928,32.03,0.2680690399137
180711,2014-01-31,AVGO,11135F101,BROADCOM INC,709.0,709.0,314.0,163.0,175.0,5.0,139.0,3472.0,0.5571227080394923,4.3496932515337425,1.2137052947570002,5.46375,0.23090277777777768
117768,2014-01-31,NVDA,67066G104,NVIDIA CORP,1144.218,1144.218,476.47,435.403,177.507,21.971,168.888,7250.894,0.583584596641549,2.6279515758963536,0.9143025905555259,0.39249999999999996,0.03371210820831472
006532,2014-01-31,XCRA,98400J108,XCERRA CORP,68.356,68.356,40.892,33.286,-5.822,0.739,-0.865,332.063,0.40177892211364036,2.053596106471189,12.480855357679843,,0.952136166323966
137310,2014-01-31,MRVL,573874104,MARVELL TECHNOLOGY INC,931.749,931.749,451.076,350.864,91.677,6.097,103.226,5451.01,0.5158824962516729,2.655584499977199,0.8356628833523628,14.93,0.20180086522016172
009599,2014-01-31,SMTC,816850101,SEMTECH CORP,126.534,126.534,58.198,57.711,10.625,42.253,-168.555,948.94,0.5400603790285615,2.1925456152206686,-0.07883748236863627,22.81,-0.15981753351526862
012234,2014-01-31,SIGM,826565103,SIGMA DESIGNS INC,38.497,38.497,11.049,26.183,-4.125,-6.496,-5.243,215.775,0.7129906226459205,1.470305159836535,-0.18802487492382877,4.69,-0.12900744360732141
013200,2014-01-31,PLAB,719405102,PHOTRONICS INC,101.542,101.542,60.761,16.815,6.067,2.716,4.757,870.768,0.40161706485986093,6.038774903360095,0.547205806129988,8.3,0.01705746251464868
137704,2014-01-31,OVTI,682128103,OMNIVISION TECHNOLOGIES INC,352.023,352.023,274.292,48.964,20.547,11.696,42.256,1318.862,0.22081227647057153,7.189424883587942,0.3516616448366646,15.39,-0.16880237442534218
065286,2014-02-28,AEHR,00760J108,AEHR TEST SYSTEMS,5.612,5.612,2.718,2.608,0.262,0.022,0.234,11.943,0.5156806842480399,2.151840490797546,1.0143911169552196,2.35,0.680239520958084
007343,2014-02-28,MU,595112103,MICRON TECHNOLOGY INC,4107.0,4107.0,2187.0,521.0,882.0,63.0,804.0,20615.0,0.4674945215485756,7.882917466410748,1.011054800623747,24.19,0.976419634263715
009799,2014-02-28,SODI,834256208,SOLITRON DEVICES INC,2.218,2.218,1.682,0.363,0.111,0.004,0.111,12.707,0.24165915238954014,6.110192837465565,0.963963963963964,,-0.08536082474226803
185380,2014-02-28,LEDS,816645204,SEMILEDS CORP,4.171,4.171,5.745,3.482,-6.619,0.0,-6.428,70.36,-0.37736753776072884,1.197874784606548,1.0297137523335407,12.7,-0.13643892339544506
160213,2014-03-31,GSIT,36241U106,GSI TECHNOLOGY INC,12.847,12.847,6.478,9.486,-3.612,1.868,-3.532,141.677,0.49575776445862846,1.3543116171199663,1.5635080140927986,6.91,-0.18208442095880828
233491,2014-03-31,MX,55933J203,MAGNACHIP SEMICONDUCTOR CORP,164.164,164.164,116.619,48.164,-7.887,0.803,-20.802,608.043,0.28961891766769815,3.408437837388921,0.39378206073737615,13.94,-0.15519601486193024
216019,2014-03-31,AIIXY,009606203,AIXTRON SE,62.107,62.107,41.591,30.323,-15.008,1.533,-14.717,762.075,0.33033313475131626,2.0481812485572006,1.1259979675247282,,0.175556480920654
213412,2014-03-31,ASX,00215W100,ASE TECHNOLOGY HLDNG CO,1796.388,1796.388,1456.169,173.221,166.998,23.974,141.16,9189.524,0.18939059935826782,10.370497803384117,0.9821180684336663,5.55,0.11123290518455109
209341,2014-03-31,UMC,910873405,UNITED MICROELECTRONICS CORP,1040.84,1040.84,532.136,158.138,29.07,5.937,42.417,9905.662,0.4887437070058799,6.581846235566404,0.5894133429291881,2.08,0.15725524903158083
208068,2014-03-31,SPIL,827084864,SILICONWARE PRECISION INDS,593.116,593.116,369.375,52.595,78.664,15.115,83.894,3462.06,0.3772297493239097,11.277041543872992,0.7687233622817197,6.65,0.279436381521045
201395,2014-03-31,TSM,874039100,TAIWAN SEMICONDUCTOR MFG CO,4867.492,4867.492,1315.215,461.457,1723.911,179.163,1750.323,42651.536,0.7297961660748492,10.548094405329207,0.8840948392840682,20.02,0.09299045599389766
184725,2014-03-31,NXPI,N6596X109,NXP SEMICONDUCTORS NV,1246.0,1246.0,544.0,392.0,203.0,15.0,139.0,6489.0,0.5634028892455859,3.1785714285714284,1.3028311164018425,58.81,0.1483870967741936
184702,2014-03-31,NPTN,64051T100,NEOPHOTONICS CORP,68.168,68.168,49.438,24.461,-11.04,0.762,-11.826,297.3,0.2747623518366389,2.78680348309554,0.9936880299605569,7.93,0.21591780675311711
184604,2014-03-31,AOSL,G6331P104,ALPHA AND OMEGA SEMICONDUCTO,75.405,75.405,56.183,15.233,-2.923,0.361,-2.933,349.764,0.2549167827067171,4.950108317468653,1.119253044089914,7.36,0.005198960207958514
158741,2014-03-31,SMICY,81663N206,SEMICONDUCTOR MFG INTL CORP,451.083,451.083,244.062,43.586,26.564,1.454,20.396,4366.302,0.4589421459021954,10.349263524985087,1.20956523859548,,-0.10072785775374837
184551,2014-03-31,MXL,57776J100,MAXLINEAR INC,32.501,32.501,11.314,20.856,-0.803,0.108,-0.754,131.956,0.6518876342266392,1.5583525124664366,1.217531256815991,9.48,0.22488128438983934
184182,2014-03-31,JKS,47759T100,JINKOSOLAR HOLDING CO,323.926,323.926,246.206,44.908,32.812,1.279,2.979,1886.476,0.23993134234362168,7.2131023425670255,6.28551139164709,27.95,0.7292746598049318
184155,2014-03-31,DQ,23703Q203,DAQO NEW ENERGY CORP,42.123,42.123,26.004,2.435,6.624,0.0,2.63,615.321,0.38266505234669895,17.298973305954824,2.518631178707224,8.565999999999999,1.7500816086701048
182012,2014-03-31,GIG.2,37518Q109,GIGPEAK INC,7.386,7.386,2.48,6.02,-1.88,0.01,-1.887,47.316,0.6642296236122394,1.2269102990033223,1.0015701664443832,,0.06718682271348064
175404,2014-03-31,FSLR,336433107,FIRST SOLAR INC,950.158,950.158,652.347,97.437,139.274,28.853,140.86,6376.353,0.31343313427871994,9.751511232899206,0.7862123218502661,69.79,0.25814580147112376
180597,2014-03-31,STRI,78478V209,STR HOLDINGS INC,9.336,9.336,9.479,3.255,-3.909,0.139,-4.503,102.326,-0.015317052270779776,2.8682027649769584,0.8948843490674586,4.77000477000477,-0.16754346856888092
064915,2014-03-31,INTT,461147100,INTEST CORP,8.797,8.797,4.395,3.781,0.404,0.125,0.411,35.935,0.5003978629078095,2.3266331658291457,0.6840120529715074,4.01,-0.019614398751811035
064766,2014-03-31,RMBS,750917106,RAMBUS INC,78.288,78.288,45.462,,22.548,5.472,13.276,720.998,0.41929797670141017,,0.9983683378751591,10.75,0.17081925044118074
065036,2014-03-31,QUIK,74837P405,QUICKLOGIC CORP,11.164,11.164,6.744,6.106,-2.048,0.02,-2.09,49.371,0.39591544249372984,1.8283655420897478,0.9892813809207665,72.94058352466818,2.700364600596619
065643,2014-03-31,FCS,303726103,FAIRCHILD SEMICONDUCTOR INTL,344.1,344.1,208.1,96.6,3.4,1.1,-8.2,1759.9,0.3952339436210404,3.562111801242236,-0.4702558001189768,13.79,0.002622377622377714
065739,2014-03-31,PSEM,713831105,PERICOM SEMICONDUCTOR CORP,30.681,30.681,15.971,11.757,0.5,-0.421,1.22,243.857,0.47944982236563344,2.609594284256188,0.5512631013168503,7.83,0.010373443983402453
065904,2014-03-31,AMCC,03822W406,APPLIED MICRO CIRCUITS CORP,51.771,51.771,17.261,34.978,-3.075,0.038,23.154,207.536,0.6665894033339128,1.480101778260621,-0.1325884666058416,9.9,-0.08086851542804385
066032,2014-03-31,POWI,739276103,POWER INTEGRATIONS INC,83.073,83.073,32.404,32.111,12.731,0.625,12.988,521.329,0.6099334320416983,2.5870573946622653,0.9330433619567241,32.89,0.07830996884735186
066708,2014-03-31,BRCM,111320107,BROADCOM CORP,1984.0,1984.0,902.0,821.0,150.0,3.0,168.0,11907.0,0.5453629032258065,2.4165651644336177,0.8769132653061225,31.47,-0.010473815461346625
100245,2014-03-31,ATEYY,00762U200,ADVANTEST CORP,333.426,333.426,155.74,185.854,-23.552,2.216,-18.453,2232.046,0.532909851061405,1.7940211133470358,1.4295959015205193,,0.15078847368475534
021743,2014-03-31,NVEC,629445206,NVE CORP,5.983,5.983,1.146,1.319,3.275,1.257,3.819,105.242,0.808457295671068,4.5360121304018195,0.5752956801966107,57.04,-0.17155912489615077
109258,2014-03-31,GAI,G39320117,GLOBAL-TECH ADV INNOVATIONS,17.72,17.72,16.81,4.051,-3.141,-0.419,-2.662,99.668,0.051354401805869074,4.374228585534436,0.9942168234681166,5.69,0.6563843709104504
110760,2014-03-31,AXTI,00246W103,AXT INC,19.345,19.345,15.223,4.211,-1.493,0.059,-1.776,160.25,0.21307831481002842,4.593920683923058,0.8685802567770473,2.2,-0.13561215370866841
114370,2014-03-31,IXYS,46600W106,IXYS CORP,89.895,89.895,61.363,19.179,2.785,2.461,2.593,383.182,0.31739251348795816,4.687157828875333,0.0546756679297209,11.35,0.34404341845583386
114698,2014-03-31,EMAN,29076N206,EMAGIN CORP,6.278,6.278,4.091,3.545,-1.614,0.0,-1.618,27.802,0.3483593501115005,1.7709449929478138,0.9975278121137207,2.52,-0.2616723509349642
115751,2014-03-31,DNXWF,26817E107,DYNEX POWER INC,11.45,11.45,9.359,1.589,-0.572,-0.118,-0.634,78.028,0.18262008733624455,7.205789804908748,0.7342893251997731,,0.6649701904900391
119275,2014-03-31,MKSI,55306N104,MKS INC,206.353,206.353,113.241,50.209,38.753,6.768,38.013,1222.76,0.45122678129225163,4.10988069867952,0.8379566774155367,29.89,0.4568322213985667
119493,2014-03-31,PLXT,693417107,PLX TECHNOLOGY INC,24.839,24.839,9.318,12.466,2.543,0.052,2.239,78.551,0.6248641249647732,1.9925397080057756,1.109396920600959,6.05,-0.05259745213212297
064853,2014-03-31,QRVO,74736K101,QORVO INC,255.999,255.999,136.19,81.757,18.922,-0.109,-1.155,920.312,0.4680057343974,3.13121812199567,-14.836612507261858,,-0.08768259783395049
